reviewID,saleID,sellerID,buyerID,comment,txnID,stars
12197,B00003IRBV,A30LRB20LJ19OY,A1DER9ALIMLFBK,"This is my 29th review and completed adventure in the Nancy Drew series.

First, I'd like to start b",12197,4
12198,B00003JAU7,A2F2Y0BJS7V49Y,A1LCS3WQEWUO6Y,"Generally speaking, to get the best performance from any operating system a clean install of a full ",12198,1
12199,B00004W63J,A8SPPHKETDZ41,A3LP3J8DDX4NX,"I purchased this software, hoping to experience the opportunity to design some slick personal callin",12199,1
12200,B00004W63J,A8SPPHKETDZ41,A3LP3J8DDX4NX,"I purchased this software, hoping to experience the opportunity to design some slick personal callin",12200,1
12201,B00004W63J,A8SPPHKETDZ41,A3LP3J8DDX4NX,"I purchased this software, hoping to experience the opportunity to design some slick personal callin",12201,1
12202,B00004W63J,A8SPPHKETDZ41,A3LP3J8DDX4NX,"I purchased this software, hoping to experience the opportunity to design some slick personal callin",12202,1
12203,B00004W63J,A8SPPHKETDZ41,A3LP3J8DDX4NX,"I purchased this software, hoping to experience the opportunity to design some slick personal callin",12203,1
12204,B00004W63J,A8SPPHKETDZ41,A3LP3J8DDX4NX,"I purchased this software, hoping to experience the opportunity to design some slick personal callin",12204,1
12205,B000050HEI,A2WM1KL9DQSQ18,A1DER9ALIMLFBK,"This is my 20th review and completed adventure in the Nancy Drew series.

First, I'd like to start b",12205,4
12206,B000050ZRE,A14HDK1OLFYMVM,A2RV54OXBGRD2Z,"The review that has 5 stars
I really wonder that is real
It doesn't stay connected the whole time
I ",12206,1
12207,B000050ZRE,A14HDK1OLFYMVM,A3PWOYJPO4CT93,perfect device. the only thing that would Make this better? people that actually wait for it to be r,12207,5
12208,B000050ZRE,A14HDK1OLFYMVM,A2HL609RR13WNZ,All the reviews are not for the product listed. Amazon needs to straighten this mess out.,12208,1
12209,B000050ZRE,A14HDK1OLFYMVM,A14HDK1OLFYMVM,"So far, I am not impressed. It did arrive quickly, but it does not work for us. I followed the instr",12209,1
12210,B000050ZRE,A14HDK1OLFYMVM,A3P2DW4YDYK88C,"I looked at purchasing this Router.  However, one has to wonder where these ratings are coming from ",12210,1
12211,B00005AFI1,AQZ4PHIEEV5N5,A2LEIANN1UZTHP,"UPDATE 4/23/13:  if you've installed Windows 7 or 8 FIRST, and the installation is 32-bit, then you ",12211,3
12212,B00005AFI1,AQZ4PHIEEV5N5,A2X8KN82L07RSK,Our office made it mandatory for us to upgrade to Office XP....I have had nothing but problems since,12212,1
12213,B00005AFI4,APFOCDQF9YXJT,A3NG3IWQSNNMHD,One of the biggest sins Microsoft committed with her Office XP Application Suite is removing the Pub,12213,3
12214,B00005MOTH,A2DXENZNO2JT4F,A10P8UG177H2XR,Dell OEM Windows XP Professional RTM through SP1a is almost exactly like retail except for one small,12214,5
12215,B00005N6K4,A1MDDJ2XUPZZOE,A5JLAU2ARJ0BO,"This is the second version of NIS I own.  Like the previous one, the software firewall and NAV do a ",12215,3
12216,B00005N6K4,A1MDDJ2XUPZZOE,A3NG3IWQSNNMHD,"The greatest strength of ""Norton Internet Security 2002"" lies not in its capabilities, but in its re",12216,4
12217,B00005MOTF,A39SHLNGZSJHNJ,ATDE9JYCPI0L1,"In its early years, this operating system was one of the most unsatisfactory I have ever used --- in",12217,2
12218,B00005OA45,A19RW25Q6206I3,A3NG3IWQSNNMHD,"Although PowerQuest designed ""PartitionMagic 7.0"" for Windows XP, it remained compatible with all th",12218,4
12219,B00006ULHT,AM13JILBPTHYF,AGBZ9NGMQHN1I,very pleased,12219,5
12220,B0000BX73E,A1U1G73EI5IRZF,A5IIE7X9IIJVK,Item exactly as described and arrived very quick.,12220,5
12221,B0000BZ54V,A2QNPH5TJ4QKN7,A2CGORRQGDEL37,Received 2003 Office package.  Brand new.  Not a copy or pirated version.  No problems with installa,12221,5
12222,B0000BZ54V,A2QNPH5TJ4QKN7,A2LEIANN1UZTHP,"UPDATE to review, 2/12/13: yes you CAN make MS Office 2002-2000 run in Win7, if Win7 is previously i",12222,1
12223,B0000BZ54V,A2QNPH5TJ4QKN7,A3963R7EPE3A7E,I was an original Wordperfect user.  Microsoft suggested that for the price of a Wordperfect registr,12223,5
12224,B0000BZ54V,A2QNPH5TJ4QKN7,AOVMC59YVZ6FX,"I use Word with an all-in-one laser printer and can run scans, faxes and print from it. I have used ",12224,4
12225,B0000C8XYO,A2QOMZA6Z2S9O0,A3RNXWG0J64Z9Z,Was good way back then,12225,5
12226,B0000C8Y0W,A2SMRVTSGNNZF0,A14V7Y1TE21VT3,Bloated.,12226,3
12227,B0000C8Y0W,A2SMRVTSGNNZF0,A1L7REYQN5NSZ2,"I would rather upgrade to 2004 instead of pay subscription to 2003 version, it's cheaper if you take",12227,4
12228,B0001FS9NE,A1PMW3A3WBYS23,A2RV54OXBGRD2Z,"The review that has 5 stars
I really wonder that is real
It doesn't stay connected the whole time
I ",12228,1
12229,B0001FS9NE,A1PMW3A3WBYS23,A3PWOYJPO4CT93,perfect device. the only thing that would Make this better? people that actually wait for it to be r,12229,5
12230,B0001FS9NE,A1PMW3A3WBYS23,A2HL609RR13WNZ,All the reviews are not for the product listed. Amazon needs to straighten this mess out.,12230,1
12231,B0001FS9NE,A1PMW3A3WBYS23,A14HDK1OLFYMVM,"So far, I am not impressed. It did arrive quickly, but it does not work for us. I followed the instr",12231,1
12232,B0001FS9NE,A1PMW3A3WBYS23,A3P2DW4YDYK88C,"I looked at purchasing this Router.  However, one has to wonder where these ratings are coming from ",12232,1
12233,B0001XLSG6,A2E6P8E66HNRRC,A19SRN7AX0VD9X,Different & great game!,12233,5
12234,B0001XLSG6,A2E6P8E66HNRRC,A1DER9ALIMLFBK,"This is my 14th review and completed adventure in the Nancy Drew series.

First, I'd like to start b",12234,3
12235,B00025O87E,A33LKRMLTQUWQA,A2VJ5ALN1BIV3B,"This was a good quality product, in it's day.  They have several new versions and i keep up with the",12235,5
12236,B0002D12D4,A2DXENZNO2JT4F,A14D693ZAQ8UFW,"Unlike many other reviewers, I bought this product in April, after Microsoft had plenty of time to f",12236,1
12237,B0006460RM,A2QK6CWANYGXTB,AGBZ9NGMQHN1I,very pleased,12237,5
12238,B0006460RM,A2QK6CWANYGXTB,A3DNH689K1EB1Q,I have filed with no problems.  It comes with deduction pro which helps if you choose to itemize.  T,12238,4
12239,B0006460RM,A2QK6CWANYGXTB,AYNAH993VDECT,"As with all software, the user interface and its workflow has its quirks. Some of it you may find co",12239,3
12240,B00099YLPM,A38Z11QP8B702T,A3202C86H3AD1V,I had trouble getting this to work on my Windows 7 computer. Thanks to everyone who offered to help ,12240,4
12241,B000A6M8QI,A3U7J61Z9UERWQ,A19SRN7AX0VD9X,Good game!,12241,5
12242,B000AOGDM0,A1BT6TL7UCIC5Y,A3TNXRZR8ESVU3,"Very good Map and GPS software. Unfortunately, Microsoft no longer makes this software and updates a",12242,5
12243,B000AP2X1E,ANEDXRFDZDL18,A34Q86UCEA54C,"Worked great for a MAC at the time, but now only own PCs.",12243,5
12244,B000AP2X1E,ANEDXRFDZDL18,A1JJM6COMQOO4Y,"I was extremely disappointed when I tried Toast 10.  I thought there would be some improvements, but",12244,5
12245,B000B5I0O2,ANEDXRFDZDL18,A1A8FUZ1IP3VNX,Have been running Zone Alarm Firewall for years. Also ran Norton Anti-Virus for years. My virus prot,12245,5
12246,B000B6N2O4,A33LKRMLTQUWQA,A1PROSFQBIM26A,"Used to be good.  They ruined a great product.  Worst, though, is they renewed on my card which I DI",12246,1
12247,B000B8K7SG,A1Y85GQ09Y95JL,A1DSGNHMAGNLTZ,Perfect,12247,5
12248,B000B8K7SG,A1Y85GQ09Y95JL,A361NBC6JJAOWC,ok,12248,5
12249,B000BAT2TE,A1GNYKVAT4ZHT1,A32GW1R9MW0XOH,A trial version of this came with my Dell laptop.  It seemed to work so I bought a key.  It worked f,12249,1
12250,B000BAWLS8,A3RZOPQ42Q50B1,A2LEIANN1UZTHP,"Wow, I thought that I'd already done a review on this product.  Will do one, now!  Norton SW has sav",12250,5
12251,B000CE9IAM,APFOCDQF9YXJT,AG42CYU5P8NVQ,We had to use this program due to a delay by our tax person.  Overall the interface was nice and it ,12251,3
12252,B000EORV8Q,A2CZXRWXCCN9JX,A2RV54OXBGRD2Z,"The review that has 5 stars
I really wonder that is real
It doesn't stay connected the whole time
I ",12252,1
12253,B000EORV8Q,A2CZXRWXCCN9JX,A3PWOYJPO4CT93,perfect device. the only thing that would Make this better? people that actually wait for it to be r,12253,5
12254,B000FK88JK,A3CW4T7GIS1X9C,A25UZ7MA72SMKM,I needed this to upgrade an older iMac. The installation worked without a hitch. The installation wa,12254,5
12255,B000FK88JK,A3CW4T7GIS1X9C,A1BJSKD9HW4L0L,"This version works on my PPC Mac!
I am very happy with this version of software on my old PPC Mac.",12255,5
12256,B000HCTYTO,A2QOMZA6Z2S9O0,A29APPTLKD4RV6,Poorest operating system Microsoft ever made. Longest boot time. Massive ram and disc space required,12256,1
12257,B000HCTYTO,A2QOMZA6Z2S9O0,ANG2AWNVEZR57,Good!!,12257,4
12258,B000HCTY1W,ABOTQXNUBA1MM,A1OAOB1VISYLSB,I used to have this. This is the Office suite I prefer. The later editions aren't as good. I hated o,12258,5
12259,B000HCTYSA,A2N2XU3U2LYUZS,AG94GWXI2OSEL,on the life-cycle of this item & the other vista versions aswell &  if ur one of the xp users out th,12259,5
12260,B000HCVR3A,A3RZOPQ42Q50B1,A2CGORRQGDEL37,"Works well, no problems installing. Activates fine.  Seller SoftwareCW is trustworthy.  Never had a ",12260,5
12261,B000HCXKJY,A1MG5GVUOFFZY5,A1VPNWK3IUF0KB,Excellent upgrade that installs easily and is very compatible with Windows 10. This is a good way to,12261,5
12262,B000HCXKJY,A1MG5GVUOFFZY5,A29APPTLKD4RV6,"Too much money for what you get, but absolutely required in the working world. I feel miked for anot",12262,2
12263,B000HCZ9AW,A1BT6TL7UCIC5Y,A2Y3WWPUKIJ59I,"I got my computer with Vista pre-installed.  It seems to vary depending on who gets it, some are luc",12263,2
12264,B000HCZ9BG,A1U1G73EI5IRZF,A7EJERNB7IK3Z,"What a pathetic O.S.!  I still have to use mine, because I have certain hardware and software that r",12264,1
12265,B000HCXKKS,ANEDXRFDZDL18,A2CGORRQGDEL37,"Works as advertised.  When buying this product, I recommend buying from someone with 100% ratings re",12265,5
12266,B000I4RMFE,AO0DSC1DYT834,A20T1LE9FQN00C,"had to retun the item,.It was not compatible with my vertion of windows.",12266,5
12267,B000IAOIXW,A6U423ORF4SZL,AE0QPOQX3ZXP0,too many pop-ups.  CCAPP.EXE is still the bigger POC ever written.  It hangs once or twice a week.  ,12267,1
12268,B000IAMRXK,A3TFJE04LTJDLI,A1DSGNHMAGNLTZ,Ok,12268,5
12269,B000IAMRXK,A3TFJE04LTJDLI,A3NHUQ33CFH3VM,Norton has come a long way since this version.  This one was just not friendly to the user.  Most PC,12269,2
12270,B000JD3AIW,A2CZXRWXCCN9JX,A1DSGNHMAGNLTZ,Recommend,12270,5
12271,B000JD3AIW,A2CZXRWXCCN9JX,AP4YLGKMJIV0A,Great,12271,5
12272,B000K2P9HM,A3U7J61Z9UERWQ,A3DNH689K1EB1Q,I filed with no problems.  There are free updates on this dvd.  It comes with deduction pro. I have ,12272,4
12273,B000NKPFD4,ABOTQXNUBA1MM,A2JS2PPR6FW42E,"Sent it back.  Norton says ""find your own drivers if you want to make a bootable disk""..... I went t",12273,2
12274,B000PC1IR2,AR7RVZZQDW6B3,ABK0V7DLYO5NU,This product does exactly what it says and in a smoother than average manner. If you are already usi,12274,4
12275,B000Q1N7FS,A1MG5GVUOFFZY5,A2DZ0QRHRXIE5V,"This product works reasonably well on XP, but on Vista it's a WHOLE different story.  I have never u",12275,1
12276,B000Q1N7FS,A1MG5GVUOFFZY5,APFBMDI5TJ8MQ,I went to Zone Alarm because I was unhappy with another product.  That was a big mistake.  I run VER,12276,1
12277,B000Q1OTTG,A19RW25Q6206I3,A1SOH83X2VW469,"I was disappointed to learn that iBank is not supported by one of the largest banks in the U.S., JPM",12277,1
12278,B000T9LUB0,A2SMRVTSGNNZF0,A1H378KKY8V01U,"This old version of the Norton Antivirus software is a real bargain to be had. You see, I actually p",12278,5
12279,B000T9LUB0,A2SMRVTSGNNZF0,A1H378KKY8V01U,This product is a real bargain to be had. You can buy this old version and as soon as you install it,12279,5
12280,B000T9LUB0,A2SMRVTSGNNZF0,A1H378KKY8V01U,This old version of NAV is a real bargain. The reason it is such a deal is that after you install th,12280,5
12281,B000T9LUB0,A2SMRVTSGNNZF0,A1PCYAHFDDMGJZ,WARNING to anyone thinking about buying this product! Please understand that you will not be buying ,12281,1
12282,B000TME1K4,A2DXENZNO2JT4F,A3V6Z4RCDGRC44,I want to first say that anyone who is NOT running anti-virus software should really get some - any ,12282,1
12283,B000TME1KE,APFOCDQF9YXJT,A3VI2VETB90ZG5,"I've never really been impressed by Virus Scanning software, and I guess I can say that still holds ",12283,3
12284,B000TME1KE,APFOCDQF9YXJT,A3LLP0VSTSABK2,The installation process is not straightforward because it doesn't allow you to pick and choose whic,12284,2
12285,B000TME1KE,APFOCDQF9YXJT,A3Q1J68QY1MZQ9,"I haven't used AVPs for years, mainly because I don't need them (I know what to not click on) and th",12285,1
12286,B000TMHZX4,A3U7J61Z9UERWQ,A3L8XRYMLZZES6,"I am not impressed with either McAfee or Norton, they both are very commercial and seem to miss viru",12286,1
12287,B000U818N0,A2H667ZUNLNTF1,A22UEGDX65VTZZ,I picked this up for my anti-virus solution for my computers.  It does do a good job but the warning,12287,4
12288,B000UJUJ7U,A1PMW3A3WBYS23,A31N0XY2UTB25C,I got Roxio Easy Media Creator Suite 10 in 2008 when I was still running Windows XP. I just retired ,12288,4
12289,B000V9YXJ4,ABOTQXNUBA1MM,A34Q86UCEA54C,Works for Wxp.  Have updated to newer version for W7.,12289,5
12290,B000VQ7HO0,A30LRB20LJ19OY,A1PCYAHFDDMGJZ,WARNING to anyone thinking about buying this product! Please understand that you will not be buying ,12290,1
12291,B000VQ7HO0,A30LRB20LJ19OY,AL1XV4L25FZ2S,"I've been using Norton Utilities for many many years.  Starting back in the early macintosh days, an",12291,1
12292,B000VSDNMI,A1WBEIH7Z37LN9,A1LKZTTXTWD4M7,"The lessons are ok, the problem is the software looks like it was designed for a 1980's PC running W",12292,1
12293,B000VYAL2C,A38Z11QP8B702T,A22CW0ZHY3NJH8,PowerDirector 6 did used to be so sluggish and my system would crash.  It would take hours to make a,12293,4
12294,B000W3QKOA,AGWFBOF3Y2FRX,ABOYCZON8UEGJ,"I have mixed feelings.  Compared Tax Cut, it is much better.  But I think the product could be bette",12294,3
12295,B000W3RSGE,A2E6P8E66HNRRC,AJUQPCJGQUZV8,Worked as expected,12295,5
12296,B000W3RSGE,A2E6P8E66HNRRC,A1DSGNHMAGNLTZ,Good software,12296,5
12297,B000W3T6S2,ABOTQXNUBA1MM,AY711KUG8ZRFN,I do my taxes every year with TurboTax. Have for Twenty years.,12297,5
12298,B000W3T6NM,A2Y03QL006JMF2,AGBZ9NGMQHN1I,very pleased,12298,5
12299,B000WEJYM4,A3KCKECEO3E2AN,A321PYYRIGM6MH,"Yes I bought this simply for word...

But I just couldn't leave you guys hanging. I had to respond, ",12299,3
12300,B000WEG0H6,A8SPPHKETDZ41,A3LDWKMHWW3OXN,thank you for a excellent product,12300,5
12301,B000WM1Z46,AHUT55E980RDR,A1ZU55TM45Y2R8,The company I work for is big into 3rd party applications. However the last company I worked for we ,12301,4
12302,B000WMUHEU,A1MDDJ2XUPZZOE,A3K8V27VD5CI3A,Wincleaner doesn't have good support after the sale,12302,2
12303,B000WQ10LK,AO0DSC1DYT834,AGBZ9NGMQHN1I,very pleased,12303,5
12304,B000WQ10LK,AO0DSC1DYT834,A3DNH689K1EB1Q,I ordered this product late.  The old versions are never a problem for me.  The product gives you a ,12304,4
12305,B000XIH9R6,A2CZXRWXCCN9JX,A8WAYVOKYBLO6,It's true that this software is not at all user-friendly.  The interface is confusing and the help f,12305,3
12306,B000XJLSKY,A1MDDJ2XUPZZOE,A20DZX38KRBIT8,Easy to set up but after that it's just one headache after the next with drivers... it's worse than ,12306,1
12307,B000Y7Y6IQ,A33LKRMLTQUWQA,A3QJU4FEN8PQSZ,"There's no point mentioning the pros with these cons, so:

- It's huge, slow, and slows down your PC",12307,1
12308,B000Y7Y6IQ,A33LKRMLTQUWQA,A1522TN5FVJL0Y,I think that for a small business home user you are better off with quickbooks or peachtree.  Both s,12308,3
12309,B0010YBZ1I,A2CZXRWXCCN9JX,A35QFQI0M46LWO,It took me some time but I completed it. I can now have a conversation in Spanish without feeling li,12309,5
12310,B00113O0PQ,A14HDK1OLFYMVM,AWRUIJDJ798B8,"well, I'm in the middle of a month before my virus definitions subscription expires. so, Norton has ",12310,1
12311,B00113N12E,A1U1G73EI5IRZF,ALGPGCHQC97JG,Caution: This program will not install on Windows 10. It runs fine if you had installed it under Win,12311,4
12312,B0011DM0IK,A14HDK1OLFYMVM,A3OXHLG6DIBRW8,Instant Immersion German is a fairly comprehensive program for learning German. My son has decided t,12312,4
12313,B0011SFXCK,A6U423ORF4SZL,A11REZES0TNBSD,I just started using this about a week ago.  I have gone through the first disk (I had a lot of thir,12313,5
12314,B00123WD40,A3U7J61Z9UERWQ,AHROSV6WJOEGY,"Bento version 2 has gotten some good reviews.

I can't explain that.

In my testing it's a toy appli",12314,1
12315,B0012KW3KM,A2F2Y0BJS7V49Y,A3AGWK1O5U0QK0,I think I started with CorelDraw 2.0 back in 1870 or something. I also use Adobe Illustrator. For me,12315,5
12316,B0012KU9QW,A1MG5GVUOFFZY5,A37G2MFUZN9IK,this new corel version is the worse I ever work with since I star with corel 9. it crashes for anyth,12316,4
12317,B0012KU9QW,A1MG5GVUOFFZY5,A3AR4LD2A9WNX3,"If you are a full time, professional graphics artist you're mostly likely using Adobe products which",12317,5
12318,B00132DENO,A38Z11QP8B702T,AWS9P2FOTIBB3,I love it,12318,5
12319,B001329LRW,A2SMRVTSGNNZF0,A7R79JLQ5Q28M,"There's a difference between being smart and being a genius. This software is good, but really does ",12319,3
12320,B0013A5GGE,A2N2XU3U2LYUZS,A4X0H4MT1ZILS,Norton works!,12320,5
12321,B0013IRKCY,AHUT55E980RDR,A31ICLWQ9CSHRS,"Up till now, every site I've worked on or created has been done with a simple editor and browser. I'",12321,5
12322,B0013O54OE,A4EJM72NKO4YM,AVBLGXSWRN666,"Windows Vista has to be one of the most reviled versions of Windows, right up there with Bob and Win",12322,4
12323,B0013OAHTG,A1JJM6COMQOO4Y,A3SMR4HRFJARSC,COREL ULEAD VIDEO STUDIO is a digital movie editing software program which is easy to use. In additi,12323,5
